timestamp,spot
2026-03-19T13:35:00+05:30,23185.6992
2026-03-19T13:35:00+05:30,23185.3008
2026-03-19T13:35:00+05:30,23187.0508
2026-03-19T13:35:00+05:30,23188.9004
2026-03-19T13:35:00+05:30,23192.9492
2026-03-19T13:35:00+05:30,23192.9492
2026-03-19T13:35:00+05:30,23195.0
2026-03-19T13:35:00+05:30,23192.3496
2026-03-19T13:35:00+05:30,23192.3496
2026-03-19T13:35:00+05:30,23193.6992
2026-03-19T13:35:00+05:30,23196.75
2026-03-19T13:35:00+05:30,23196.9492
2026-03-19T13:35:00+05:30,23196.9492
2026-03-19T13:35:00+05:30,23195.3008
2026-03-19T13:35:00+05:30,23197.6992
2026-03-19T13:35:00+05:30,23197.6992
2026-03-19T13:40:00+05:30,23204.75
2026-03-19T13:40:00+05:30,23210.3496
2026-03-19T13:40:00+05:30,23210.3496
2026-03-19T13:40:00+05:30,23207.1992
2026-03-19T13:40:00+05:30,23206.6504
2026-03-19T13:40:00+05:30,23201.0508
2026-03-19T13:40:00+05:30,23199.1992
2026-03-19T13:40:00+05:30,23203.25
2026-03-19T13:40:00+05:30,23203.3008
2026-03-19T13:40:00+05:30,23203.3008
2026-03-19T13:40:00+05:30,23206.5508
2026-03-19T13:40:00+05:30,23206.5508
2026-03-19T13:40:00+05:30,23209.5996
2026-03-19T13:40:00+05:30,23211.0508
2026-03-19T13:40:00+05:30,23214.5
2026-03-19T13:40:00+05:30,23214.5
2026-03-19T13:40:00+05:30,23216.0508
2026-03-19T13:40:00+05:30,23216.0508
2026-03-19T13:40:00+05:30,23212.4004
2026-03-19T13:40:00+05:30,23210.5508
2026-03-19T13:40:00+05:30,23210.5508
2026-03-19T13:40:00+05:30,23211.25
2026-03-19T13:40:00+05:30,23211.25
2026-03-19T13:40:00+05:30,23210.6992
2026-03-19T13:40:00+05:30,23202.0508
2026-03-19T13:40:00+05:30,23202.0508
2026-03-19T13:40:00+05:30,23204.1992
2026-03-19T13:40:00+05:30,23200.3496
2026-03-19T13:45:00+05:30,23200.9492
2026-03-19T13:45:00+05:30,23200.9492
2026-03-19T13:45:00+05:30,23200.25
2026-03-19T13:45:00+05:30,23199.9492
2026-03-19T13:45:00+05:30,23199.0508
2026-03-19T13:45:00+05:30,23198.5996
2026-03-19T13:45:00+05:30,23196.8496
2026-03-19T13:45:00+05:30,23195.9492
2026-03-19T13:45:00+05:30,23196.0996
2026-03-19T13:45:00+05:30,23196.0996
2026-03-19T13:45:00+05:30,23190.3008
2026-03-19T13:45:00+05:30,23188.25
2026-03-19T13:45:00+05:30,23184.0
2026-03-19T13:45:00+05:30,23187.1504
2026-03-19T13:45:00+05:30,23187.1504
2026-03-19T13:45:00+05:30,23191.6504
2026-03-19T13:45:00+05:30,23191.8008
2026-03-19T13:45:00+05:30,23193.5508
2026-03-19T13:45:00+05:30,23194.8496
2026-03-19T13:45:00+05:30,23193.3496
2026-03-19T13:45:00+05:30,23190.6992
2026-03-19T13:45:00+05:30,23189.0508
2026-03-19T13:45:00+05:30,23188.75
2026-03-19T13:45:00+05:30,23190.0
2026-03-19T13:45:00+05:30,23190.0
2026-03-19T13:45:00+05:30,23191.0996
2026-03-19T13:45:00+05:30,23191.0508
2026-03-19T13:45:00+05:30,23191.0508
2026-03-19T13:50:00+05:30,23191.8496
2026-03-19T13:50:00+05:30,23194.1992
2026-03-19T13:50:00+05:30,23194.1992
2026-03-19T13:50:00+05:30,23196.3008
2026-03-19T13:50:00+05:30,23195.8008
2026-03-19T13:50:00+05:30,23195.8008
2026-03-19T13:50:00+05:30,23199.0508
2026-03-19T13:50:00+05:30,23196.9492
2026-03-19T13:50:00+05:30,23195.5
2026-03-19T13:50:00+05:30,23196.4004
2026-03-19T13:50:00+05:30,23192.3496
2026-03-19T13:50:00+05:30,23191.1992
2026-03-19T13:50:00+05:30,23190.6992
2026-03-19T13:50:00+05:30,23190.0508
2026-03-19T13:50:00+05:30,23190.0508
2026-03-19T13:50:00+05:30,23193.6504
2026-03-19T13:50:00+05:30,23197.0
2026-03-19T13:50:00+05:30,23196.6504
2026-03-19T13:50:00+05:30,23193.5508
2026-03-19T13:50:00+05:30,23194.0508
2026-03-19T13:50:00+05:30,23194.0508
2026-03-19T13:50:00+05:30,23186.75
2026-03-19T13:50:00+05:30,23186.75
2026-03-19T13:50:00+05:30,23189.0996
2026-03-19T13:50:00+05:30,23192.25
2026-03-19T13:50:00+05:30,23196.3496
2026-03-19T13:55:00+05:30,23198.9492
2026-03-19T13:55:00+05:30,23197.1992
2026-03-19T13:55:00+05:30,23197.1992
2026-03-19T13:55:00+05:30,23197.1504
2026-03-19T13:55:00+05:30,23192.6504
2026-03-19T13:55:00+05:30,23192.3008
2026-03-19T13:55:00+05:30,23192.1992
2026-03-19T13:55:00+05:30,23192.1992
2026-03-19T13:55:00+05:30,23181.1504
2026-03-19T13:55:00+05:30,23181.1504
2026-03-19T13:55:00+05:30,23174.5508
2026-03-19T13:55:00+05:30,23173.6992
2026-03-19T13:55:00+05:30,23166.5
2026-03-19T13:55:00+05:30,23165.5
2026-03-19T13:55:00+05:30,23164.5
2026-03-19T13:55:00+05:30,23164.9004
2026-03-19T13:55:00+05:30,23159.6504
2026-03-19T13:55:00+05:30,23161.0
2026-03-19T13:55:00+05:30,23163.0508
2026-03-19T13:55:00+05:30,23168.9004
2026-03-19T13:55:00+05:30,23164.9492
2026-03-19T13:55:00+05:30,23160.0
2026-03-19T13:55:00+05:30,23160.0
2026-03-19T13:55:00+05:30,23159.8496
2026-03-19T13:55:00+05:30,23158.5996
2026-03-19T13:55:00+05:30,23158.5996
2026-03-19T13:55:00+05:30,23160.1992
2026-03-19T13:55:00+05:30,23158.5996
2026-03-19T13:55:00+05:30,23158.5996
2026-03-19T14:00:00+05:30,23168.1992
2026-03-19T14:00:00+05:30,23168.1992
2026-03-19T14:00:00+05:30,23167.5996
2026-03-19T14:00:00+05:30,23167.9492
2026-03-19T14:00:00+05:30,23168.4004
2026-03-19T14:00:00+05:30,23168.4004
2026-03-19T14:00:00+05:30,23166.6992
2026-03-19T14:00:00+05:30,23166.6992
2026-03-19T14:00:00+05:30,23170.4492
2026-03-19T14:00:00+05:30,23170.1504
2026-03-19T14:00:00+05:30,23170.1504
2026-03-19T14:00:00+05:30,23161.8008
2026-03-19T14:00:00+05:30,23160.1992
2026-03-19T14:00:00+05:30,23160.0508
2026-03-19T14:00:00+05:30,23162.8496
2026-03-19T14:00:00+05:30,23157.3008
2026-03-19T14:00:00+05:30,23146.0
2026-03-19T14:00:00+05:30,23139.3008
2026-03-19T14:00:00+05:30,23139.3008
2026-03-19T14:00:00+05:30,23130.5508
2026-03-19T14:00:00+05:30,23135.4004
2026-03-19T14:00:00+05:30,23135.4004
2026-03-19T14:00:00+05:30,23133.5
2026-03-19T14:00:00+05:30,23125.75
2026-03-19T14:00:00+05:30,23125.5508
2026-03-19T14:00:00+05:30,23128.3496
2026-03-19T14:00:00+05:30,23130.9492
2026-03-19T14:05:00+05:30,23127.0996
2026-03-19T14:05:00+05:30,23127.0996
2026-03-19T14:05:00+05:30,23129.1992
2026-03-19T14:05:00+05:30,23126.6504
2026-03-19T14:05:00+05:30,23126.6504
2026-03-19T14:05:00+05:30,23128.9004
2026-03-19T14:05:00+05:30,23126.8008
2026-03-19T14:05:00+05:30,23126.8008
2026-03-19T14:05:00+05:30,23127.0508
2026-03-19T14:05:00+05:30,23122.3496
2026-03-19T14:05:00+05:30,23122.3496
2026-03-19T14:05:00+05:30,23122.4492
2026-03-19T14:05:00+05:30,23122.4492
2026-03-19T14:05:00+05:30,23124.1992
2026-03-19T14:05:00+05:30,23124.5508
2026-03-19T14:05:00+05:30,23124.5508
2026-03-19T14:05:00+05:30,23126.5508
2026-03-19T14:05:00+05:30,23126.1992
2026-03-19T14:05:00+05:30,23126.1992
2026-03-19T14:05:00+05:30,23126.5508
2026-03-19T14:05:00+05:30,23130.0996
2026-03-19T14:05:00+05:30,23125.9004
2026-03-19T14:05:00+05:30,23120.4492
2026-03-19T14:05:00+05:30,23116.5996
2026-03-19T14:05:00+05:30,23116.5996
2026-03-19T14:05:00+05:30,23113.75
2026-03-19T14:05:00+05:30,23113.75
2026-03-19T14:10:00+05:30,23105.6504
2026-03-19T14:10:00+05:30,23101.1504
2026-03-19T14:10:00+05:30,23100.1504
2026-03-19T14:10:00+05:30,23100.1504
2026-03-19T14:10:00+05:30,23099.6992
2026-03-19T14:10:00+05:30,23099.5996
2026-03-19T14:10:00+05:30,23103.1504
2026-03-19T14:10:00+05:30,23104.4004
2026-03-19T14:10:00+05:30,23107.0
2026-03-19T14:10:00+05:30,23102.3008
2026-03-19T14:10:00+05:30,23102.3008
2026-03-19T14:10:00+05:30,23099.4492
2026-03-19T14:10:00+05:30,23099.4492
2026-03-19T14:10:00+05:30,23095.75
2026-03-19T14:10:00+05:30,23096.5
2026-03-19T14:10:00+05:30,23092.0
2026-03-19T14:10:00+05:30,23094.9492
2026-03-19T14:10:00+05:30,23107.4004
2026-03-19T14:10:00+05:30,23103.3496
2026-03-19T14:10:00+05:30,23100.5508
2026-03-19T14:10:00+05:30,23100.5508
2026-03-19T14:10:00+05:30,23101.75
2026-03-19T14:10:00+05:30,23101.4492
2026-03-19T14:10:00+05:30,23099.0508
2026-03-19T14:10:00+05:30,23100.1992
2026-03-19T14:10:00+05:30,23100.1992
2026-03-19T14:10:00+05:30,23110.6504
2026-03-19T14:15:00+05:30,23110.9004
2026-03-19T14:15:00+05:30,23109.9492
2026-03-19T14:15:00+05:30,23109.9004
2026-03-19T14:15:00+05:30,23114.5
2026-03-19T14:15:00+05:30,23114.5
2026-03-19T14:15:00+05:30,23127.5508
2026-03-19T14:15:00+05:30,23127.5508
2026-03-19T14:15:00+05:30,23125.1992
2026-03-19T14:15:00+05:30,23123.5
2026-03-19T14:15:00+05:30,23123.5
2026-03-19T14:15:00+05:30,23116.0508
2026-03-19T14:15:00+05:30,23118.9004
2026-03-19T14:15:00+05:30,23118.9004
2026-03-19T14:15:00+05:30,23120.0996
2026-03-19T14:15:00+05:30,23124.9492
2026-03-19T14:15:00+05:30,23125.1992
2026-03-19T14:15:00+05:30,23133.8496
2026-03-19T14:15:00+05:30,23133.8496
2026-03-19T14:15:00+05:30,23135.9492
2026-03-19T14:15:00+05:30,23131.1992
2026-03-19T14:15:00+05:30,23131.1992
2026-03-19T14:15:00+05:30,23133.8008
2026-03-19T14:15:00+05:30,23132.9004
2026-03-19T14:15:00+05:30,23130.6504
2026-03-19T14:15:00+05:30,23129.3496
2026-03-19T14:15:00+05:30,23127.25
2026-03-19T14:15:00+05:30,23127.25
2026-03-19T14:15:00+05:30,23130.0
2026-03-19T14:15:00+05:30,23128.75
2026-03-19T14:20:00+05:30,23125.8496
2026-03-19T14:20:00+05:30,23125.8496
2026-03-19T14:20:00+05:30,23124.0996
2026-03-19T14:20:00+05:30,23124.0996
2026-03-19T14:20:00+05:30,23117.3496
2026-03-19T14:20:00+05:30,23121.3008
2026-03-19T14:20:00+05:30,23120.5508
2026-03-19T14:20:00+05:30,23113.5508
2026-03-19T14:20:00+05:30,23113.0996
2026-03-19T14:20:00+05:30,23113.0996
2026-03-19T14:20:00+05:30,23113.0
2026-03-19T14:20:00+05:30,23119.8008
2026-03-19T14:20:00+05:30,23123.9004
2026-03-19T14:20:00+05:30,23119.9492
2026-03-19T14:20:00+05:30,23122.3008
2026-03-19T14:20:00+05:30,23124.1504
2026-03-19T14:20:00+05:30,23124.1504
2026-03-19T14:20:00+05:30,23127.9004
2026-03-19T14:20:00+05:30,23127.3496
2026-03-19T14:20:00+05:30,23127.3496
2026-03-19T14:20:00+05:30,23133.1504
2026-03-19T14:20:00+05:30,23133.1504
2026-03-19T14:20:00+05:30,23128.6504
2026-03-19T14:20:00+05:30,23129.1504
2026-03-19T14:20:00+05:30,23129.1504
2026-03-19T14:25:00+05:30,23127.9492
2026-03-19T14:25:00+05:30,23129.5
2026-03-19T14:25:00+05:30,23129.5
2026-03-19T14:25:00+05:30,23113.0
2026-03-19T14:25:00+05:30,23115.3008
2026-03-19T14:25:00+05:30,23115.3008
2026-03-19T14:25:00+05:30,23116.4004
2026-03-19T14:25:00+05:30,23116.6992
2026-03-19T14:25:00+05:30,23116.6992
2026-03-19T14:25:00+05:30,23111.1992
2026-03-19T14:25:00+05:30,23108.3496
2026-03-19T14:25:00+05:30,23108.3496
2026-03-19T14:25:00+05:30,23105.9004
2026-03-19T14:25:00+05:30,23106.8008
2026-03-19T14:25:00+05:30,23105.6992
2026-03-19T14:25:00+05:30,23105.6992
2026-03-19T14:25:00+05:30,23102.5
2026-03-19T14:25:00+05:30,23110.6504
2026-03-19T14:25:00+05:30,23110.6504
2026-03-19T14:25:00+05:30,23106.0996
2026-03-19T14:25:00+05:30,23106.0996
2026-03-19T14:25:00+05:30,23103.0
2026-03-19T14:25:00+05:30,23106.1992
2026-03-19T14:25:00+05:30,23101.6992
2026-03-19T14:25:00+05:30,23105.8496
2026-03-19T14:25:00+05:30,23105.8496
2026-03-19T14:25:00+05:30,23100.1992
2026-03-19T14:30:00+05:30,23104.1504
2026-03-19T14:30:00+05:30,23114.5996
2026-03-19T14:30:00+05:30,23114.5508
2026-03-19T14:30:00+05:30,23109.0996
2026-03-19T14:30:00+05:30,23109.0996
2026-03-19T14:30:00+05:30,23102.8008
2026-03-19T14:30:00+05:30,23105.25
2026-03-19T14:30:00+05:30,23105.9492
2026-03-19T14:30:00+05:30,23105.9492
2026-03-19T14:30:00+05:30,23106.6992
2026-03-19T14:30:00+05:30,23106.6992
2026-03-19T14:30:00+05:30,23098.0508
2026-03-19T14:30:00+05:30,23102.6992
2026-03-19T14:30:00+05:30,23106.0
2026-03-19T14:30:00+05:30,23109.6992
2026-03-19T14:30:00+05:30,23119.25
2026-03-19T14:30:00+05:30,23117.9492
2026-03-19T14:30:00+05:30,23116.9492
2026-03-19T14:30:00+05:30,23116.9492
2026-03-19T14:30:00+05:30,23112.1504
2026-03-19T14:30:00+05:30,23119.4492
2026-03-19T14:30:00+05:30,23119.4492
2026-03-19T14:30:00+05:30,23115.3008
2026-03-19T14:30:00+05:30,23115.3008
2026-03-19T14:30:00+05:30,23109.3008
2026-03-19T14:30:00+05:30,23109.3008
2026-03-19T14:30:00+05:30,23112.9492
2026-03-19T14:35:00+05:30,23124.6504
2026-03-19T14:35:00+05:30,23123.3496
2026-03-19T14:35:00+05:30,23119.5996
2026-03-19T14:35:00+05:30,23119.5996
2026-03-19T14:35:00+05:30,23119.8008
